filename: frame000230_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.45454809648358036	area_occluded_relative_to_gtbox: 0.45454809648358036	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000501_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.22574074074074074	area_occluded_relative_to_gtbox: 0.12497942386831276	high_attention_area_occluded_slc: 0.015349794238683127	quadrants: ['1', '3']
filename: frame000501_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: False	combination: big0 small1 small2 big3	high_attention_area_without_occlussion_slc: 0.22574074074074074	area_occluded_relative_to_gtbox: 0.22574074074074074	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.068961117667698	high_attention_area_occluded_slc: 0.086105706357054	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.11415903798921885	high_attention_area_occluded_slc: 0.27102803738317754	quadrants: ['1', '3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big2 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.18312015565691686	high_attention_area_occluded_slc: 0.1517017001052598	quadrants: ['1', '3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.016953207234219003	high_attention_area_occluded_slc: 0.1579215973972122	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.085914324901917	high_attention_area_occluded_slc: 0.08939108800357246	quadrants: ['2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.13111224522343784	high_attention_area_occluded_slc: 0.1824024752001531	quadrants: ['1', '3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small1 big2 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.20007336289113584	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.013923000861216547	high_attention_area_occluded_slc: 0.10009250103664954	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.08288411852891454	high_attention_area_occluded_slc: 0.09106567573602117	quadrants: ['1', '2', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.1280820388504354	high_attention_area_occluded_slc: 0.24374023157156072	quadrants: ['1', '3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big2 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.1970431565181334	high_attention_area_occluded_slc: 0.1070938726037447	quadrants: ['1']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.03087620809543555	high_attention_area_occluded_slc: 0.1310643998596536	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.09983732576313355	high_attention_area_occluded_slc: 0.08409620107811554	quadrants: ['2', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.1450352460846544	high_attention_area_occluded_slc: 0.12116040955631399	quadrants: ['1', '3']
filename: frame000508_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 small1 big2 big3	high_attention_area_without_occlussion_slc: 0.2139963637523524	area_occluded_relative_to_gtbox: 0.2139963637523524	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000046_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3091710758377425	area_occluded_relative_to_gtbox: 0.27213403880070547	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000046_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.3091710758377425	area_occluded_relative_to_gtbox: 0.037037037037037035	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000046_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3091710758377425	area_occluded_relative_to_gtbox: 0.3091710758377425	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000328_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4176221335992024	area_occluded_relative_to_gtbox: 0.4176221335992024	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000058_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.39420242384539794	area_occluded_relative_to_gtbox: 0.39420242384539794	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000470_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.11826991126354183	area_occluded_relative_to_gtbox: 0.06598072840111056	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000470_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11826991126354183	area_occluded_relative_to_gtbox: 0.05228918286243127	high_attention_area_occluded_slc: 0.15626871359355435	quadrants: ['2']
filename: frame000470_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11826991126354183	area_occluded_relative_to_gtbox: 0.11826991126354183	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000136_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5866692082856779	area_occluded_relative_to_gtbox: 0.5866692082856779	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000183_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.523070987654321	area_occluded_relative_to_gtbox: 0.523070987654321	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000120_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4830954169797145	area_occluded_relative_to_gtbox: 0.41021788129226144	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000120_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4830954169797145	area_occluded_relative_to_gtbox: 0.07287753568745305	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000120_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4830954169797145	area_occluded_relative_to_gtbox: 0.4830954169797145	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000426_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5506239364719229	area_occluded_relative_to_gtbox: 0.5506239364719229	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000110_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5936544342507645	area_occluded_relative_to_gtbox: 0.5936544342507645	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000191_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7016702586206897	area_occluded_relative_to_gtbox: 0.7016702586206897	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small2	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.030790374692578483	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '4']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.02220668370545402	high_attention_area_occluded_slc: 0.10746491777981386	quadrants: ['1', '2', '4']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.0529970583980325	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.04822298307373294	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.07901335776631142	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.07042966677918697	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000222_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.10122004147176544	area_occluded_relative_to_gtbox: 0.10122004147176544	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000493_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.26296348578957274	area_occluded_relative_to_gtbox: 0.23687182382834557	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000493_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.26296348578957274	area_occluded_relative_to_gtbox: 0.02609166196122718	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000493_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.26296348578957274	area_occluded_relative_to_gtbox: 0.26296348578957274	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000244_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.32964294272705486	area_occluded_relative_to_gtbox: 0.32964294272705486	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000203_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4495404889890758	area_occluded_relative_to_gtbox: 0.3811773885902549	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000203_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4495404889890758	area_occluded_relative_to_gtbox: 0.06836310039882088	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000203_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4495404889890758	area_occluded_relative_to_gtbox: 0.4495404889890758	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000149_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6536885245901639	area_occluded_relative_to_gtbox: 0.6536885245901639	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000442_rgb.pngbbox0	sequence: small0	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.016912466065008437	area_occluded_relative_to_gtbox: 0.016912466065008437	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000143_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5350071564885496	area_occluded_relative_to_gtbox: 0.5350071564885496	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000217_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.579695885509839	area_occluded_relative_to_gtbox: 0.579695885509839	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000125_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5023686477174849	area_occluded_relative_to_gtbox: 0.5023686477174849	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000130_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6511114277571958	area_occluded_relative_to_gtbox: 0.6511114277571958	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000337_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.28378110859728506	area_occluded_relative_to_gtbox: 0.2746606334841629	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
