filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5032839290903807	area_occluded_relative_to_gtbox: 0.5032839290903807	high_attention_area_occluded_slc: 0.102324905550712	quadrants: []
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: False	combination: big0 big1 small2	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.4189574134738641	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.4556993121519817	high_attention_area_occluded_slc: 0	quadrants: ['2', '3', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.0762364886996397	high_attention_area_occluded_slc: 0.7212577792335407	quadrants: ['1', '2', '3', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: False	combination: big1 big2	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.5319358008516214	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.01596790042581068	high_attention_area_occluded_slc: 0.4509498853586636	quadrants: ['1', '2', '3', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.47166721257779237	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.09220438912545037	high_attention_area_occluded_slc: 0.492630199803472	quadrants: ['1', '2', '3', '4']
filename: frame000058_rgb.pngbbox0	sequence: small0 big1 big2	success: False	combination: small0 big1 big2	high_attention_area_without_occlussion_slc: 0.547903701277432	area_occluded_relative_to_gtbox: 0.547903701277432	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000470_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4140399586259459	area_occluded_relative_to_gtbox: 0.24390277097283466	high_attention_area_occluded_slc: 0.12380913495563177	quadrants: ['3', '4']
filename: frame000470_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4140399586259459	area_occluded_relative_to_gtbox: 0.17013718765311123	high_attention_area_occluded_slc: 0.03237791932059448	quadrants: ['1', '2', '3', '4']
filename: frame000470_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4140399586259459	area_occluded_relative_to_gtbox: 0.4140399586259459	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000136_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.2579743296479858	area_occluded_relative_to_gtbox: 0.2579743296479858	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000183_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2117147328414934	area_occluded_relative_to_gtbox: 0.2117147328414934	high_attention_area_occluded_slc: 0.4523809523809524	quadrants: []
filename: frame000120_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.130954169797145	area_occluded_relative_to_gtbox: 1.130954169797145	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000037_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5423623995052567	area_occluded_relative_to_gtbox: 0.5423623995052567	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000426_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6508791832104368	area_occluded_relative_to_gtbox: 0.6508791832104368	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000110_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9267889908256881	area_occluded_relative_to_gtbox: 0.9267889908256881	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000191_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7557112068965517	area_occluded_relative_to_gtbox: 0.7557112068965517	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000222_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6593528475671505	area_occluded_relative_to_gtbox: 0.6593528475671505	high_attention_area_occluded_slc: 0.0942759319091479	quadrants: []
filename: frame000207_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2582565556343019	area_occluded_relative_to_gtbox: 0.19064493267186391	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000207_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2582565556343019	area_occluded_relative_to_gtbox: 0.06761162296243799	high_attention_area_occluded_slc: 0.2459603118355776	quadrants: ['2', '4']
filename: frame000207_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2582565556343019	area_occluded_relative_to_gtbox: 0.2582565556343019	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000493_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.12151797477884435	area_occluded_relative_to_gtbox: 0.05721814417466591	high_attention_area_occluded_slc: 0.47404950122341427	quadrants: ['1', '2']
filename: frame000493_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.12151797477884435	area_occluded_relative_to_gtbox: 0.06429983060417843	high_attention_area_occluded_slc: 0.2384481460568417	quadrants: ['1']
filename: frame000493_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.12151797477884435	area_occluded_relative_to_gtbox: 0.12151797477884435	high_attention_area_occluded_slc: 0.28216167890080934	quadrants: []
filename: frame000244_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.18394440450515218	area_occluded_relative_to_gtbox: 0.18394440450515218	high_attention_area_occluded_slc: 0.326791277258567	quadrants: []
filename: frame000203_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.37736258019767643	area_occluded_relative_to_gtbox: 0.3693861626495578	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000203_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.37736258019767643	area_occluded_relative_to_gtbox: 0.007976417548118606	high_attention_area_occluded_slc: 0.5596930813247789	quadrants: ['1', '2', '3', '4']
filename: frame000203_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.37736258019767643	area_occluded_relative_to_gtbox: 0.37736258019767643	high_attention_area_occluded_slc: 0.09623721172186579	quadrants: []
filename: frame000149_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7822105532786885	area_occluded_relative_to_gtbox: 0.7822105532786885	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000442_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4314513170445374	area_occluded_relative_to_gtbox: 0.2598870056497175	high_attention_area_occluded_slc: 0.1530192970870937	quadrants: ['3', '4']
filename: frame000442_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4314513170445374	area_occluded_relative_to_gtbox: 0.17156431139481987	high_attention_area_occluded_slc: 0.27832196052535035	quadrants: ['1', '2', '3', '4']
filename: frame000442_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4314513170445374	area_occluded_relative_to_gtbox: 0.4314513170445374	high_attention_area_occluded_slc: 0.1042446254310661	quadrants: []
filename: frame000143_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6250596374045801	area_occluded_relative_to_gtbox: 0.6250596374045801	high_attention_area_occluded_slc: 0.6288764312977099	quadrants: []
filename: frame000217_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6845557543231962	area_occluded_relative_to_gtbox: 0.6845557543231962	high_attention_area_occluded_slc: 0.2949314251639833	quadrants: []
filename: frame000125_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8119122257053292	area_occluded_relative_to_gtbox: 0.8119122257053292	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000130_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5939013964092335	area_occluded_relative_to_gtbox: 0.5837133086349388	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000130_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5939013964092335	area_occluded_relative_to_gtbox: 0.01018808777429467	high_attention_area_occluded_slc: 0.8300797948133372	quadrants: ['1', '2', '3', '4']
filename: frame000130_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5939013964092335	area_occluded_relative_to_gtbox: 0.5939013964092335	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.18769796380090498	high_attention_area_occluded_slc: 0.294881221719457	quadrants: ['1', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.012386877828054298	high_attention_area_occluded_slc: 0.3527573529411765	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small2 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.2000848416289593	high_attention_area_occluded_slc: 0.045927601809954754	quadrants: ['3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.00974264705882353	high_attention_area_occluded_slc: 0.2541289592760181	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small1 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.1974406108597285	high_attention_area_occluded_slc: 0.02638574660633484	quadrants: ['1', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.022129524886877826	high_attention_area_occluded_slc: 0.22536764705882353	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: small1 small2 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.2098274886877828	high_attention_area_occluded_slc: 0.04158653846153846	quadrants: ['3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.09761029411764706	high_attention_area_occluded_slc: 0.2744202488687783	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.285308257918552	high_attention_area_occluded_slc: 0.06158088235294118	quadrants: ['1', '3']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.10999717194570136	high_attention_area_occluded_slc: 0.21801470588235294	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 small2 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.29769513574660633	high_attention_area_occluded_slc: 0.05668834841628959	quadrants: ['3']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.1073529411764706	high_attention_area_occluded_slc: 0.27204468325791853	quadrants: ['1', '2', '3', '4']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: False	combination: big0 small1 big3	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.29505090497737557	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000337_rgb.pngbbox0	sequence: big0 small1 small2 big3	success: True	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.3074377828054299	area_occluded_relative_to_gtbox: 0.11973981900452489	high_attention_area_occluded_slc: 0.2015412895927602	quadrants: ['1', '2', '3', '4']
